phase,category,filename,img_path,exists,annot_A,annot_B,annot_C,soft_anger,soft_contempt,soft_disgust,soft_fear,soft_happy,soft_neutral,soft_sad,soft_surprise
train,anger,o4jo02bf1712cd8bb73bc0058e67c671bcdc2c1680ac462bca1f128d5cc6c60oi.jpg,./Data/EST_data/img_train/anger/o4jo02bf1712cd8bb73bc0058e67c671bcdc2c1680ac462bca1f128d5cc6c60oi.jpg,True,불안,중립,분노,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.39999999999999997,0.0,0.0
train,anger,4rif5a1aaba5c98cee60d9969c564bbaada0d1c0e6c756c9fba7715cdd4e2gf85.jpg,./Data/EST_data/img_train/anger/4rif5a1aaba5c98cee60d9969c564bbaada0d1c0e6c756c9fba7715cdd4e2gf85.jpg,True,슬픔,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,cmjs059494a32a1f3827181a31a237eaaaf847b303369727444a421e194251xjz.jpg,./Data/EST_data/img_train/anger/cmjs059494a32a1f3827181a31a237eaaaf847b303369727444a421e194251xjz.jpg,True,상처,중립,분노,0.26666666666666666,0.0,0.0,0.0,0.0,0.5,0.2333333333333333,0.0
train,anger,nl9e30094c6d7ec52d379f956fb2c12964e6253624e65d7660115cec6f3c69ig9.jpg,./Data/EST_data/img_train/anger/nl9e30094c6d7ec52d379f956fb2c12964e6253624e65d7660115cec6f3c69ig9.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,avg2c700c9519eed1291032a76d2c7fdbee1222bfb95096b220feb700e51bbgnu.jpg,./Data/EST_data/img_train/anger/avg2c700c9519eed1291032a76d2c7fdbee1222bfb95096b220feb700e51bbgnu.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,s6uy15f23ac0b22620aa1a202b517aae78536fa366f979cc2766cb6253e67rdfw.jpg,./Data/EST_data/img_train/anger/s6uy15f23ac0b22620aa1a202b517aae78536fa366f979cc2766cb6253e67rdfw.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,qoz97bcd9b672e9b056664b2707f769273a7d7027e2e757c4c2de6be5ee16l18h.jpg,./Data/EST_data/img_train/anger/qoz97bcd9b672e9b056664b2707f769273a7d7027e2e757c4c2de6be5ee16l18h.jpg,True,상처,슬픔,분노,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.4666666666666666,0.0
train,anger,w8yc534e6af3ff26b5a7c087441c24f5044756226a814792bf4d91af71b88mz6e.jpg,./Data/EST_data/img_train/anger/w8yc534e6af3ff26b5a7c087441c24f5044756226a814792bf4d91af71b88mz6e.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,i5hw6d2bdf1e86dbbd64ea1f2c2391339f60b62143694986f9219018146a2co4s.jpg,./Data/EST_data/img_train/anger/i5hw6d2bdf1e86dbbd64ea1f2c2391339f60b62143694986f9219018146a2co4s.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,anger,rvyi9ff56fbaf792690a7e16e7abfe1fa2270aff221e86a2a970dfb283aae3lcz.jpg,./Data/EST_data/img_train/anger/rvyi9ff56fbaf792690a7e16e7abfe1fa2270aff221e86a2a970dfb283aae3lcz.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,4b50184f4f865da66c4ff7384ca0051320143cfa2a3f34fc13435f1f4fa39l8ms.jpg,./Data/EST_data/img_train/anger/4b50184f4f865da66c4ff7384ca0051320143cfa2a3f34fc13435f1f4fa39l8ms.jpg,True,분노,분노,당황,0.5333333333333333,0.0,0.0,0.09999999999999999,0.0,0.20000000000000004,0.0,0.16666666666666666
train,anger,epmw195921a941f12820b4f53de73ccd9bfa29343594b9acfa5b6625316dacwxf.jpg,./Data/EST_data/img_train/anger/epmw195921a941f12820b4f53de73ccd9bfa29343594b9acfa5b6625316dacwxf.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,ohug0cd97d8c93fd14799265ecfe1de41cac7d23c58fdc5846c652e43ad0fb265.jpg,./Data/EST_data/img_train/anger/ohug0cd97d8c93fd14799265ecfe1de41cac7d23c58fdc5846c652e43ad0fb265.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,sw9546b108b4b0341f05195903957e06b75cbe59fb5e650d7be09fdb44503iqdv.jpg,./Data/EST_data/img_train/anger/sw9546b108b4b0341f05195903957e06b75cbe59fb5e650d7be09fdb44503iqdv.jpg,True,당황,불안,불안,0.0,0.0,0.0,0.7666666666666666,0.0,0.06666666666666667,0.0,0.16666666666666666
train,anger,5e0fbfc52d4bfe4f233e0124ff7c0704d764fd88688ff6c6acb8b0e3c0ca0ajvl.jpg,./Data/EST_data/img_train/anger/5e0fbfc52d4bfe4f233e0124ff7c0704d764fd88688ff6c6acb8b0e3c0ca0ajvl.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,m62ld506d2014cc92dab22d8dd213582d292269d701506ed20272d5dfb56bzv8b.jpg,./Data/EST_data/img_train/anger/m62ld506d2014cc92dab22d8dd213582d292269d701506ed20272d5dfb56bzv8b.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,e5v08e375c9c8b57a484853d3988e84b4eb853deda53c3df751611346b4edgzzp.jpg,./Data/EST_data/img_train/anger/e5v08e375c9c8b57a484853d3988e84b4eb853deda53c3df751611346b4edgzzp.jpg,True,슬픔,불안,분노,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.2333333333333333,0.0
train,anger,qa7q8eb403553266067e550454a6b788504eb5bc295952789f58836ebe955jznl.jpg,./Data/EST_data/img_train/anger/qa7q8eb403553266067e550454a6b788504eb5bc295952789f58836ebe955jznl.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,53gs08dcd7939c5bd70ef3ef7d52c0f09c8fd0bef055c48879079fb3747d3i3a3.jpg,./Data/EST_data/img_train/anger/53gs08dcd7939c5bd70ef3ef7d52c0f09c8fd0bef055c48879079fb3747d3i3a3.jpg,True,분노,분노,기쁨,0.5333333333333333,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0
train,anger,5ile9ea39fda0e65d4a47aa853e81c39a96576e67af48a9559ae1d7348913xnk0.jpg,./Data/EST_data/img_train/anger/5ile9ea39fda0e65d4a47aa853e81c39a96576e67af48a9559ae1d7348913xnk0.jpg,True,상처,분노,슬픔,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.4666666666666666,0.0
train,anger,827eb3b78bfef2e1abfe48772e298f99f2175f8ff2b96eed26fb3afb1b21byp7g.jpg,./Data/EST_data/img_train/anger/827eb3b78bfef2e1abfe48772e298f99f2175f8ff2b96eed26fb3afb1b21byp7g.jpg,True,슬픔,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,0zjf211d448c74c74a64053cdecd3db76457e4112bb5c54a545f60bde3482wntl.jpg,./Data/EST_data/img_train/anger/0zjf211d448c74c74a64053cdecd3db76457e4112bb5c54a545f60bde3482wntl.jpg,True,슬픔,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,u3tzae9460e02a28420555b584b66804ae5e1fd18c6b1f059b61e98dfe4bckfz5.jpg,./Data/EST_data/img_train/anger/u3tzae9460e02a28420555b584b66804ae5e1fd18c6b1f059b61e98dfe4bckfz5.jpg,True,분노,중립,불안,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.39999999999999997,0.0,0.0
train,anger,n7i61f4cf3a79711ef61aa174e1712f816dc786ea7d8c1bca462193539838f7gf.jpg,./Data/EST_data/img_train/anger/n7i61f4cf3a79711ef61aa174e1712f816dc786ea7d8c1bca462193539838f7gf.jpg,True,슬픔,불안,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.09999999999999999,0.2333333333333333,0.0
train,anger,trzz694c13a9f5ca493b45755d601db40c4dc951d658085fcde4584c5ad928fhu.jpg,./Data/EST_data/img_train/anger/trzz694c13a9f5ca493b45755d601db40c4dc951d658085fcde4584c5ad928fhu.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,yl6n611cca9b71b165e6cc25ca9a27a6274ef0b95fd5ccef740b0e7a960aalrc0.jpg,./Data/EST_data/img_train/anger/yl6n611cca9b71b165e6cc25ca9a27a6274ef0b95fd5ccef740b0e7a960aalrc0.jpg,True,분노,불안,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,463aa266d7f3f96f5f4f447f434da6856109371430043a2a21f8bf3a1674djhmn.jpg,./Data/EST_data/img_train/anger/463aa266d7f3f96f5f4f447f434da6856109371430043a2a21f8bf3a1674djhmn.jpg,True,분노,슬픔,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,t7u88741c4c1510e9157fd18b51aecdfc67ff3cc17fc618583cfc5b9521c6iuwy.jpg,./Data/EST_data/img_train/anger/t7u88741c4c1510e9157fd18b51aecdfc67ff3cc17fc618583cfc5b9521c6iuwy.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,9rv2a30a189405e4abda881232031123e819caa13cb30ca082dbd4af68d297ckf.jpg,./Data/EST_data/img_train/anger/9rv2a30a189405e4abda881232031123e819caa13cb30ca082dbd4af68d297ckf.jpg,True,불안,분노,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,c7r064f48440f71e4ec79cc36b7b5e59c6a143103c31caadc3a11c1fdcaecvze2.jpg,./Data/EST_data/img_train/anger/c7r064f48440f71e4ec79cc36b7b5e59c6a143103c31caadc3a11c1fdcaecvze2.jpg,True,불안,중립,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
train,anger,59iqed2d1b400f98298fe8021b0f71092970d9608750f26b768af38ad810cpoyx.jpg,./Data/EST_data/img_train/anger/59iqed2d1b400f98298fe8021b0f71092970d9608750f26b768af38ad810cpoyx.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,mrcae7273ceb1b31f3f31b8049fe8266bb8be7b3705bbb00b4c49191b8f69yuyp.jpg,./Data/EST_data/img_train/anger/mrcae7273ceb1b31f3f31b8049fe8266bb8be7b3705bbb00b4c49191b8f69yuyp.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,sm73948c5989ed622cf75725add287be4e5eff1d68b759c8e24c3f92c1800zjfu.jpg,./Data/EST_data/img_train/anger/sm73948c5989ed622cf75725add287be4e5eff1d68b759c8e24c3f92c1800zjfu.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,7ang4b65dbb393c3be4a70464fb4e1caf06efb6f9cf6b0d1eef74c49235a1lwrs.jpg,./Data/EST_data/img_train/anger/7ang4b65dbb393c3be4a70464fb4e1caf06efb6f9cf6b0d1eef74c49235a1lwrs.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,wky3958474ae5735a8a3fe0729952cf0e042584c3f37ec4f709ceef4121448l5o.jpg,./Data/EST_data/img_train/anger/wky3958474ae5735a8a3fe0729952cf0e042584c3f37ec4f709ceef4121448l5o.jpg,True,상처,분노,불안,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.2333333333333333,0.0
train,anger,g3t2185361dd66e7a0b746beb56bbab81600c121db50eee7838a026622ba1kw7w.jpg,./Data/EST_data/img_train/anger/g3t2185361dd66e7a0b746beb56bbab81600c121db50eee7838a026622ba1kw7w.jpg,True,분노,불안,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,kds7388f8b54630c0d9e3292bf3074fffc326bb31433fa4cf1b1019aed2717udz.jpg,./Data/EST_data/img_train/anger/kds7388f8b54630c0d9e3292bf3074fffc326bb31433fa4cf1b1019aed2717udz.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,xghn24a3538509973cb0918c5247ba384a3d2a4bbd55a4eb71977d433c313t4kg.jpg,./Data/EST_data/img_train/anger/xghn24a3538509973cb0918c5247ba384a3d2a4bbd55a4eb71977d433c313t4kg.jpg,True,분노,불안,불안,0.26666666666666666,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,0.0
train,anger,zpwp7a6d26c586758a878fabd970855f8ff9538f7a56c90836a5639036e5becnf.jpg,./Data/EST_data/img_train/anger/zpwp7a6d26c586758a878fabd970855f8ff9538f7a56c90836a5639036e5becnf.jpg,True,상처,분노,당황,0.26666666666666666,0.0,0.0,0.09999999999999999,0.0,0.2333333333333333,0.2333333333333333,0.16666666666666666
train,anger,abg705b0073aab87a78feea59a7fc42548e9f0725ac05c7fbe7ce2480feda9yh8.jpg,./Data/EST_data/img_train/anger/abg705b0073aab87a78feea59a7fc42548e9f0725ac05c7fbe7ce2480feda9yh8.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,in5u9dfa984cc477ff4d3696520cb28a379031e0ab9f0a69e89cc6207509421oz.jpg,./Data/EST_data/img_train/anger/in5u9dfa984cc477ff4d3696520cb28a379031e0ab9f0a69e89cc6207509421oz.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,in5596b3447bb30dd9e777346273d7148674bb9315643e2f8461e7387fa23h09w.jpg,./Data/EST_data/img_train/anger/in5596b3447bb30dd9e777346273d7148674bb9315643e2f8461e7387fa23h09w.jpg,True,중립,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0
train,anger,2j8j0bb922445fce65998cb9c09c3554b42c6b492589594988c291bb3fcb7yrth.jpg,./Data/EST_data/img_train/anger/2j8j0bb922445fce65998cb9c09c3554b42c6b492589594988c291bb3fcb7yrth.jpg,True,불안,불안,분노,0.26666666666666666,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,0.0
train,anger,9rzj2ff6822f42cef0544243362f0f4f2e08fdffff9a7498469084ccffa11c8gi.jpg,./Data/EST_data/img_train/anger/9rzj2ff6822f42cef0544243362f0f4f2e08fdffff9a7498469084ccffa11c8gi.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,4w0rb0117277ef02235e3fbb2a543a47d0f0a488deb2703203c4100b1a63a083j.jpg,./Data/EST_data/img_train/anger/4w0rb0117277ef02235e3fbb2a543a47d0f0a488deb2703203c4100b1a63a083j.jpg,True,불안,분노,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,k09o55fa0433c704748313a3bf433135c0c1052c73245512352b7be11745b74pc.jpg,./Data/EST_data/img_train/anger/k09o55fa0433c704748313a3bf433135c0c1052c73245512352b7be11745b74pc.jpg,True,불안,분노,중립,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.39999999999999997,0.0,0.0
train,anger,pmav45474fceadc2c64ccc9c665c56cc76512133bf38d7a341147f4cd2d9cshg8.jpg,./Data/EST_data/img_train/anger/pmav45474fceadc2c64ccc9c665c56cc76512133bf38d7a341147f4cd2d9cshg8.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,ig53f36cbb62713971567bfc2dcffeaf54aa1ab52c8174ca74418a1e0168flyoo.jpg,./Data/EST_data/img_train/anger/ig53f36cbb62713971567bfc2dcffeaf54aa1ab52c8174ca74418a1e0168flyoo.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,p0bu7dfc67e5f0d401f9c7aea4c1c6fd6ec405dcdc4c0690d806e09a09461mxhj.jpg,./Data/EST_data/img_train/anger/p0bu7dfc67e5f0d401f9c7aea4c1c6fd6ec405dcdc4c0690d806e09a09461mxhj.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,v6c6566ce49ff4f1d7a4468be55f29a3fd0ccc4843f8c095fd37fc5ea9019dt9m.jpg,./Data/EST_data/img_train/anger/v6c6566ce49ff4f1d7a4468be55f29a3fd0ccc4843f8c095fd37fc5ea9019dt9m.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,d550fac113f1c3ff464ee421751604eca45b2c1849c597b407659651f18e6ki2w.jpg,./Data/EST_data/img_train/anger/d550fac113f1c3ff464ee421751604eca45b2c1849c597b407659651f18e6ki2w.jpg,True,분노,불안,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,4zr222500f8419a4e7670deccea466769a8480495e4a8264ce6d6d85478df23o8.jpg,./Data/EST_data/img_train/anger/4zr222500f8419a4e7670deccea466769a8480495e4a8264ce6d6d85478df23o8.jpg,True,슬픔,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,5txd4403d72629062ac9ea3f1b65e0eb1b2aaad0854e35ed0134b7335e30dnqbx.jpg,./Data/EST_data/img_train/anger/5txd4403d72629062ac9ea3f1b65e0eb1b2aaad0854e35ed0134b7335e30dnqbx.jpg,True,상처,분노,불안,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.2333333333333333,0.0
train,anger,v9z9ffdfc28278d88ff5519d88dc6cec897a42355d268522f8fc87271c87fccfq.jpg,./Data/EST_data/img_train/anger/v9z9ffdfc28278d88ff5519d88dc6cec897a42355d268522f8fc87271c87fccfq.jpg,True,슬픔,분노,슬픔,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.4666666666666666,0.0
train,anger,g0yi8960f920e373e188e3b773c86929e8bc9c217edf653ebfc476ee6b39cd1d6.jpg,./Data/EST_data/img_train/anger/g0yi8960f920e373e188e3b773c86929e8bc9c217edf653ebfc476ee6b39cd1d6.jpg,True,당황,분노,불안,0.26666666666666666,0.0,0.0,0.43333333333333335,0.0,0.13333333333333333,0.0,0.16666666666666666
train,anger,l9ct0350000af0ada574f5b9e7e390d50579028e64bd9cedbbb0cb54d09ca3y73.jpg,./Data/EST_data/img_train/anger/l9ct0350000af0ada574f5b9e7e390d50579028e64bd9cedbbb0cb54d09ca3y73.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,82a4c2c1213c222f1f7de50f9960320cce36fc9dd57833d9fef6e9f22f9b6n5wf.jpg,./Data/EST_data/img_train/anger/82a4c2c1213c222f1f7de50f9960320cce36fc9dd57833d9fef6e9f22f9b6n5wf.jpg,True,분노,불안,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,bl202710839675263657ff1e6c85906148ebeee2b174e71bf35e2158f837f2hik.jpg,./Data/EST_data/img_train/anger/bl202710839675263657ff1e6c85906148ebeee2b174e71bf35e2158f837f2hik.jpg,True,중립,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0
train,anger,7e2k4c44e08b8f5048ff03503f51e82e2049484f572029873dfbc5c44e8b99p80.jpg,./Data/EST_data/img_train/anger/7e2k4c44e08b8f5048ff03503f51e82e2049484f572029873dfbc5c44e8b99p80.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,u5zu9838a08a9a74b366a196789fc74c60081e61207d4d1af7dd0678aa9077u9d.jpg,./Data/EST_data/img_train/anger/u5zu9838a08a9a74b366a196789fc74c60081e61207d4d1af7dd0678aa9077u9d.jpg,True,상처,분노,상처,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.4666666666666666,0.0
train,anger,drp29801aad912f36236ec2ca3d8e2af9b7f9d98ea23eab082c9e16a928afvhyt.jpg,./Data/EST_data/img_train/anger/drp29801aad912f36236ec2ca3d8e2af9b7f9d98ea23eab082c9e16a928afvhyt.jpg,True,분노,분노,불안,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,0dji06c60ccea88d675db12142cb60f621c567c876b97fd6aa39be04e26e69x8l.jpg,./Data/EST_data/img_train/anger/0dji06c60ccea88d675db12142cb60f621c567c876b97fd6aa39be04e26e69x8l.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,jaxiec0bbe3b099ada994beb0b8e2ecb9f797a199b80ce12b4cf89cba7da9e3k0.jpg,./Data/EST_data/img_train/anger/jaxiec0bbe3b099ada994beb0b8e2ecb9f797a199b80ce12b4cf89cba7da9e3k0.jpg,True,분노,당황,분노,0.5333333333333333,0.0,0.0,0.09999999999999999,0.0,0.20000000000000004,0.0,0.16666666666666666
train,anger,w1wx7c1e32dffb0eb9b09f951948b90b2163202e0caedee4984fcecd17d6er7xj.jpg,./Data/EST_data/img_train/anger/w1wx7c1e32dffb0eb9b09f951948b90b2163202e0caedee4984fcecd17d6er7xj.jpg,True,불안,분노,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,3k5325e999e34112c393971358e9b2fc23c4d6af083f18c6ffcba16c2cf33er4g.jpg,./Data/EST_data/img_train/anger/3k5325e999e34112c393971358e9b2fc23c4d6af083f18c6ffcba16c2cf33er4g.jpg,True,중립,분노,중립,0.26666666666666666,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0.0
train,anger,abn0f1a11c20f0ec1673f5673c43218d2e25608c5915c17ca9682f1da086fldb5.jpg,./Data/EST_data/img_train/anger/abn0f1a11c20f0ec1673f5673c43218d2e25608c5915c17ca9682f1da086fldb5.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,q4x605cc669f10410545a132497cc032a68a48c3434661743dcf8796d14c4o8e0.jpg,./Data/EST_data/img_train/anger/q4x605cc669f10410545a132497cc032a68a48c3434661743dcf8796d14c4o8e0.jpg,True,불안,중립,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
train,anger,ghav5d18e313b3b81b899ba324cb174f6ad197b81bdabb3dbfd2b6c6dbfb5qmar.jpg,./Data/EST_data/img_train/anger/ghav5d18e313b3b81b899ba324cb174f6ad197b81bdabb3dbfd2b6c6dbfb5qmar.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,pbxqde389e981dddd18cfd62ea9a88ad91d43b9ee7b70f9c641d88872a561wubw.jpg,./Data/EST_data/img_train/anger/pbxqde389e981dddd18cfd62ea9a88ad91d43b9ee7b70f9c641d88872a561wubw.jpg,True,당황,중립,분노,0.26666666666666666,0.0,0.0,0.09999999999999999,0.0,0.4666666666666666,0.0,0.16666666666666666
train,anger,bpq9f4d7ba02da14593962db2d6d0127828265a2add4a07e763a072304195b9wr.jpg,./Data/EST_data/img_train/anger/bpq9f4d7ba02da14593962db2d6d0127828265a2add4a07e763a072304195b9wr.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,sbzo6d3293d9d833ffcf747b9567d096cedaebd772857e0896ee7d2c3dc9c8i5u.jpg,./Data/EST_data/img_train/anger/sbzo6d3293d9d833ffcf747b9567d096cedaebd772857e0896ee7d2c3dc9c8i5u.jpg,True,슬픔,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,ldy7745e396a7458ac667eac8e3b74ceb76df5f3b5b4bb3655a3dafab38b414rp.jpg,./Data/EST_data/img_train/anger/ldy7745e396a7458ac667eac8e3b74ceb76df5f3b5b4bb3655a3dafab38b414rp.jpg,True,불안,분노,분노,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0
train,anger,avq6c037eb1c931c1a44304e4741e2d32114abdb486a3c81c3cf9e3f916069i06.jpg,./Data/EST_data/img_train/anger/avq6c037eb1c931c1a44304e4741e2d32114abdb486a3c81c3cf9e3f916069i06.jpg,True,분노,당황,분노,0.5333333333333333,0.0,0.0,0.09999999999999999,0.0,0.20000000000000004,0.0,0.16666666666666666
train,anger,2tmbec607ce5c8faeda5c115ccafee37934cc8555db665f63e8c570bbee7cdo3b.jpg,./Data/EST_data/img_train/anger/2tmbec607ce5c8faeda5c115ccafee37934cc8555db665f63e8c570bbee7cdo3b.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,sa3j6ede867fdc221e6bc13ec1bf66874719729b257b6b0e77ed5d5d261b28gxf.jpeg,./Data/EST_data/img_train/anger/sa3j6ede867fdc221e6bc13ec1bf66874719729b257b6b0e77ed5d5d261b28gxf.jpeg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,z77r9a671e8ce1e635677159469b9ddf47895a9909e995fbc49dd486eab8dc5wf.jpg,./Data/EST_data/img_train/anger/z77r9a671e8ce1e635677159469b9ddf47895a9909e995fbc49dd486eab8dc5wf.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
train,anger,ilsf6c04a09d60c044b54d0664860d9b5014cfd386f18c5b04db888ea416czwm7.jpg,./Data/EST_data/img_train/anger/ilsf6c04a09d60c044b54d0664860d9b5014cfd386f18c5b04db888ea416czwm7.jpg,True,당황,당황,분노,0.26666666666666666,0.0,0.0,0.19999999999999998,0.0,0.20000000000000004,0.0,0.3333333333333333
train,anger,j6w35532647534411b62f67e57124d55c6a655a4a0e5aa18ac62603d655d55yhg.jpg,./Data/EST_data/img_train/anger/j6w35532647534411b62f67e57124d55c6a655a4a0e5aa18ac62603d655d55yhg.jpg,True,슬픔,분노,분노,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,ctfj70930b933a65c93fc9e917014f0340d13c42c17d03101e60497ea198407kw.jpg,./Data/EST_data/img_train/anger/ctfj70930b933a65c93fc9e917014f0340d13c42c17d03101e60497ea198407kw.jpg,True,분노,분노,상처,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,anger,y21n718cc22b39be12be3a8f2f1269239b2282877e472bf2f0bd92422e110n51c.jpg,./Data/EST_data/img_train/anger/y21n718cc22b39be12be3a8f2f1269239b2282877e472bf2f0bd92422e110n51c.jpg,True,분노,당황,분노,0.5333333333333333,0.0,0.0,0.09999999999999999,0.0,0.20000000000000004,0.0,0.16666666666666666
train,anger,f9dh7e25f118f939128f34420518c8317c4b7371058380221ef33410b0332jmkl.jpg,./Data/EST_data/img_train/anger/f9dh7e25f118f939128f34420518c8317c4b7371058380221ef33410b0332jmkl.jpg,True,분노,분노,분노,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
